iter	RMSE
0	0.1835192843
1	0.176714383
2	0.171264416
3	0.1659851087
4	0.1610336768
5	0.1560739572
6	0.1514294457
7	0.1477548103
8	0.1443639216
9	0.1409504548
10	0.1381513659
11	0.1350534379
12	0.1320918108
13	0.1296789187
14	0.1277205224
15	0.1254069449
16	0.1230711039
17	0.1212022106
18	0.1194828895
19	0.1175993467
20	0.116023039
21	0.1145180468
22	0.1132870764
23	0.112258227
24	0.1112953494
25	0.1103892152
26	0.1096250813
27	0.108861008
28	0.1081142441
29	0.1075184175
30	0.1067799436
31	0.1058246181
32	0.1049583508
33	0.1044800893
34	0.1038482302
35	0.1031814851
36	0.1025165696
37	0.1019170782
38	0.1015963357
39	0.1009612782
40	0.1005224007
41	0.100050305
42	0.0997504143
43	0.09946801938
44	0.09922387545
45	0.09893936361
46	0.09871307258
47	0.0985065318
48	0.09811459092
49	0.09793802066
50	0.09749401107
51	0.09705216496
52	0.0966749296
53	0.09629795847
54	0.0960393236
55	0.09583867218
56	0.09553279701
57	0.09539979674
58	0.0951255268
59	0.09496759076
60	0.09486184834
61	0.09467461578
62	0.09437555717
63	0.09422248249
64	0.09407670052
65	0.09393279368
66	0.09367361613
67	0.09353645873
68	0.09328925096
69	0.09310181055
70	0.09294027997
71	0.09282511907
72	0.0926100212
73	0.09244528128
74	0.09227929623
75	0.09213437687
76	0.09201560052
77	0.09177670911
78	0.0915806903
79	0.09140440947
80	0.09127753299
81	0.0912118479
82	0.09101033614
83	0.09082467835
84	0.09061603449
85	0.09055515365
86	0.0904520607
87	0.09033086368
88	0.09023949671
89	0.09003291184
90	0.08976651315
91	0.08957844911
92	0.08942509476
93	0.08928373395
94	0.08918399886
95	0.08903672109
96	0.08889221993
97	0.08875947472
98	0.08852326381
99	0.08840385371
100	0.08836600797
101	0.0882421775
102	0.08812702826
103	0.08795637394
104	0.08781033956
105	0.08762221359
106	0.0875767843
107	0.08736937799
108	0.08729986957
109	0.08711080862
110	0.08693685957
111	0.08683253798
112	0.08669450668
113	0.08663900953
114	0.08657361515
115	0.08643266332
116	0.08632572563
117	0.08623618668
118	0.08615639757
119	0.08607596145
120	0.08600498448
121	0.08593723579
122	0.08584130851
123	0.08570733482
124	0.08562367396
125	0.08550391236
126	0.08540825191
127	0.08535527989
128	0.08526023054
129	0.08520123464
130	0.08517942307
131	0.0851095433
132	0.08504986782
133	0.0849682385
134	0.0849159463
135	0.08486167804
136	0.08472846287
137	0.08465134462
138	0.08451261424
139	0.08439306756
140	0.08424453499
141	0.08418475782
142	0.08409359432
143	0.08401787989
144	0.08387406062
145	0.08383361177
146	0.08377828497
147	0.08373287191
148	0.08365493996
149	0.08355592548
150	0.08341610695
151	0.08330475089
152	0.08323531197
153	0.08314722273
154	0.08303311923
155	0.08293761665
156	0.08282569487
157	0.08275743858
158	0.08266843814
159	0.08259875592
160	0.08254389094
161	0.0824982224
162	0.08244107835
163	0.08229318108
164	0.08222659728
165	0.0821719094
166	0.08209925449
167	0.08198546007
168	0.08190020634
169	0.08186944356
170	0.08174593728
171	0.08165519789
172	0.08158605349
173	0.08153733172
174	0.08148168576
175	0.08142591449
176	0.08137976011
177	0.08132724521
178	0.08128122493
179	0.08120508106
180	0.08116517713
181	0.08105468232
182	0.0810113673
183	0.08095098667
184	0.08088313774
185	0.08079584186
186	0.08074339823
187	0.0806873763
188	0.08064427695
189	0.08054923083
190	0.08048281962
191	0.08039781347
192	0.08035947312
193	0.08030813779
194	0.08018908803
195	0.08010569903
196	0.08005326717
197	0.07998142141
198	0.07987808184
199	0.07981399912
200	0.07975389354
201	0.07966303931
202	0.07957826301
203	0.07952584999
204	0.07945050316
205	0.07940324393
206	0.07934953459
207	0.07930233121
208	0.07927110239
209	0.07921821958
210	0.07914296342
211	0.07911454397
212	0.07907904432
213	0.07902425532
214	0.07891488226
215	0.0788702347
216	0.07880881285
217	0.07877358395
218	0.07873261468
219	0.07865071349
220	0.07859567921
221	0.07857303124
222	0.07850574847
223	0.0784478535
224	0.07841138215
225	0.07835425701
226	0.07832116579
227	0.07823220353
228	0.07817097084
229	0.07810238376
230	0.07800533239
231	0.07794224797
232	0.07790776789
233	0.07787074807
234	0.07780151619
235	0.0777386591
236	0.07767616889
237	0.07763075528
238	0.07757853128
239	0.07752256065
240	0.07747874424
241	0.07744092804
242	0.07737126301
243	0.07728964264
244	0.0772085775
245	0.0771659303
246	0.07707114156
247	0.07702541843
248	0.07697899544
249	0.07689020524
250	0.07685193102
251	0.07677885112
252	0.07673398582
253	0.07669367863
254	0.07666321253
255	0.07658087964
256	0.07652336255
257	0.07647938426
258	0.07643284485
259	0.07641307444
260	0.07636476609
261	0.07627959428
262	0.07625513792
263	0.07622038993
264	0.07618975367
265	0.07611037767
266	0.07606178797
267	0.07601261522
268	0.0759631016
269	0.07591890182
270	0.07588492189
271	0.07583113258
272	0.07579123752
273	0.0757483993
274	0.07568545337
275	0.07565544711
276	0.07561109776
277	0.07558953113
278	0.07556906079
279	0.07554190891
280	0.07549808881
281	0.07543261992
282	0.07539553719
283	0.07534696689
284	0.07532361993
285	0.07526183232
286	0.07524277817
287	0.07517565707
288	0.07514102804
289	0.07511010353
290	0.07500428323
291	0.07496813011
292	0.07489414482
293	0.07487412014
294	0.07484010657
295	0.07478746539
296	0.074744276
297	0.07470609217
298	0.07467888376
299	0.07463716767
300	0.0746071318
301	0.07452437646
302	0.07446733102
303	0.07442503732
304	0.07440970845
305	0.07436366639
306	0.07434454546
307	0.07431962703
308	0.07426246463
309	0.07420587914
310	0.07418028149
311	0.07412266451
312	0.07408573651
313	0.07403307977
314	0.07399941272
315	0.07395866173
316	0.07388836572
317	0.07385689272
318	0.0738127199
319	0.07376231959
320	0.07370674788
321	0.07369217974
322	0.07366232197
323	0.07362486614
324	0.07354405002
325	0.07348727299
326	0.07343756152
327	0.07336692482
328	0.07330705928
329	0.07327836532
330	0.07325652151
331	0.07322996665
332	0.07321951045
333	0.07318236386
334	0.07315189978
335	0.07311701562
336	0.07308708755
337	0.07306465231
338	0.0730334865
339	0.07300685036
340	0.07294476728
341	0.0728831415
342	0.07284737057
343	0.07282710591
344	0.07280320114
345	0.07276142615
346	0.07270580053
347	0.07268637467
348	0.07267587696
349	0.07261850492
350	0.07255763171
351	0.07252474643
352	0.07248803557
353	0.07242112647
354	0.07238324635
355	0.072337982
356	0.07231806911
357	0.07225995514
358	0.07222920667
359	0.07219049007
360	0.07214662531
361	0.07209210157
362	0.07203922734
363	0.07200448679
364	0.07198446575
365	0.07195491623
366	0.07193309492
367	0.07191007999
368	0.07187653895
369	0.0718587399
370	0.07177909744
371	0.0717298313
372	0.07170422239
373	0.07167375124
374	0.07164360266
375	0.0715843313
376	0.07154561325
377	0.07149887046
378	0.07147223871
379	0.07143093476
380	0.07141276799
381	0.07137760556
382	0.07133816287
383	0.07129842633
384	0.07127706301
385	0.07126133865
386	0.07124794098
387	0.0712366384
388	0.07120480121
389	0.07114284245
390	0.07112313242
391	0.07109573321
392	0.07107082687
393	0.07103173641
394	0.07100255678
395	0.07094729405
396	0.07092747568
397	0.07090012577
398	0.07085761513
399	0.07083644984
400	0.07081717866
401	0.07079626931
402	0.07077587289
403	0.07076118762
404	0.07074315238
405	0.0707029521
406	0.07067383136
407	0.07065460397
408	0.07062503046
409	0.07058934527
410	0.07057179909
411	0.07054543567
412	0.07050885243
413	0.07045657689
414	0.07041197888
415	0.07038220602
416	0.07036585285
417	0.07032961688
418	0.07031116236
419	0.07028749734
420	0.07027085477
421	0.07023454542
422	0.07020096162
423	0.07017269619
424	0.07015273991
425	0.07012838544
426	0.07008015181
427	0.0700628837
428	0.07003131819
429	0.06999136998
430	0.06993943726
431	0.06992272028
432	0.06987668684
433	0.06984624014
434	0.06981359461
435	0.06979817194
436	0.06977573933
437	0.06975731581
438	0.06973276372
439	0.06971377754
440	0.06970015041
441	0.0696715767
442	0.06962804472
443	0.0696088159
444	0.06957653871
445	0.06956157331
446	0.06955285917
447	0.06953024119
448	0.06949488436
449	0.06946348922
450	0.06944206654
451	0.06940199898
452	0.06937947918
453	0.06935208261
454	0.06932451758
455	0.06930355449
456	0.0692763317
457	0.0692602666
458	0.06923703971
459	0.0691910269
460	0.06915823819
461	0.06913862463
462	0.06911050985
463	0.06909345458
464	0.06905655753
465	0.06900295803
466	0.06897102257
467	0.06894694219
468	0.06893625945
469	0.06890079035
470	0.06886854493
471	0.06885452211
472	0.06883375189
473	0.06880762016
474	0.06878495533
475	0.06876855809
476	0.06875048661
477	0.06871158739
478	0.06868468246
479	0.06867050579
480	0.06864100068
481	0.06863401553
482	0.06860833972
483	0.06857257081
484	0.06854300303
485	0.06850564873
486	0.06848130026
487	0.06844919261
488	0.06842660574
489	0.06840658563
490	0.06837954855
491	0.0683642889
492	0.06833436472
493	0.06831420077
494	0.06829869026
495	0.06826477412
496	0.06824527568
497	0.06821448289
498	0.06817297846
499	0.06815674932
500	0.06812305531
501	0.06809294736
502	0.0680734773
503	0.06802731037
504	0.06801117714
505	0.06797399378
506	0.0679388464
507	0.06792568463
508	0.06790727176
509	0.06786990311
510	0.06783801169
511	0.06781578422
512	0.06779132932
513	0.06775604408
514	0.06773636807
515	0.06769908304
516	0.06766405811
517	0.06762434875
518	0.06760497693
519	0.06759006946
520	0.06756374927
521	0.06754308873
522	0.06751446306
523	0.06749370423
524	0.06747014398
525	0.06744078323
526	0.06742001298
527	0.06739999173
528	0.06735786713
529	0.06733893183
530	0.06731028191
531	0.06728795305
532	0.06726872037
533	0.06724645128
534	0.06723361757
535	0.06722503276
536	0.06719861434
537	0.06717090913
538	0.06715307304
539	0.06712332954
540	0.06711660688
541	0.06710540885
542	0.06708716453
543	0.06704872069
544	0.06701145403
545	0.06700034232
546	0.06695720682
547	0.06693992358
548	0.06692481727
549	0.06689722138
550	0.06686659419
551	0.06684796478
552	0.06683345132
553	0.06682004348
554	0.0668036506
555	0.06678642675
556	0.06676906051
557	0.06674632997
558	0.06671148288
559	0.06668080179
560	0.06663960271
561	0.06661761709
562	0.06660461186
563	0.06657577675
564	0.06656338226
565	0.06654264234
566	0.06650909839
567	0.06648800082
568	0.06647359557
569	0.06645656689
570	0.06643370274
571	0.06639571496
572	0.06638708886
573	0.06635340697
574	0.06633782304
575	0.06631084108
576	0.06629359876
577	0.06628099774
578	0.06626650206
579	0.06623879118
580	0.06620886079
581	0.06619406069
582	0.06616879655
583	0.0661367727
584	0.06612599622
585	0.06611227114
586	0.06609508094
587	0.06607936431
588	0.06604800929
589	0.06603276995
590	0.06601993493
591	0.06600963393
592	0.06599565811
593	0.06598645935
594	0.06597419494
595	0.06595098364
596	0.06593363866
597	0.0659141412
598	0.06589313019
599	0.06586422769
600	0.06583210595
601	0.06581541879
602	0.06580058394
603	0.06577519275
604	0.0657587183
605	0.06573431801
606	0.06571517264
607	0.06569382347
608	0.06567110945
609	0.06566034997
610	0.06564320074
611	0.06562750384
612	0.06560263273
613	0.06557523453
614	0.06555110127
615	0.06553158235
616	0.06551688191
617	0.0655020561
618	0.06547658404
619	0.06545996554
620	0.06544957439
621	0.06543412295
622	0.06541213517
623	0.06538915573
624	0.06536959178
625	0.06534917267
626	0.06533515158
627	0.06531075308
628	0.06530413975
629	0.06529023966
630	0.0652829397
631	0.06526577626
632	0.06525160915
633	0.06523554381
634	0.06520956063
635	0.06519428207
636	0.06517835033
637	0.06516961484
638	0.06516082141
639	0.06514431824
640	0.06512053466
641	0.06511258067
642	0.06509105222
643	0.06506548071
644	0.06504316182
645	0.0650181192
646	0.06500098249
647	0.06498551685
648	0.06496711641
649	0.06493864731
650	0.06489514889
651	0.06487460302
652	0.06485824206
653	0.06483744426
654	0.06480706639
655	0.06478060063
656	0.06476220571
657	0.06473919375
658	0.06471515602
659	0.06470351438
660	0.06467181271
661	0.0646465786
662	0.06461643288
663	0.06460320644
664	0.06457754217
665	0.06456357509
666	0.06455059364
667	0.064533845
668	0.06452186441
669	0.06449174844
670	0.06448336582
671	0.06446677336
672	0.06445028995
673	0.06443671125
674	0.06442228699
675	0.06440371074
676	0.06438980206
677	0.06437797705
678	0.06435177849
679	0.0643347012
680	0.06431988879
681	0.06429812284
682	0.06428283931
683	0.0642583888
684	0.06422203443
685	0.06420139493
686	0.06418464413
687	0.06416873027
688	0.06415788455
689	0.06414403138
690	0.06412681576
691	0.0641155025
692	0.06410171645
693	0.06408731558
694	0.06407466533
695	0.06404617394
696	0.06402557359
697	0.06401243931
698	0.06397933807
699	0.06394753347
700	0.06393352631
701	0.06391631832
702	0.06390224315
703	0.06389144134
704	0.06387505432
705	0.06386194684
706	0.06385227436
707	0.06383361931
708	0.06380923254
709	0.06377620302
710	0.06376406714
711	0.06375043092
712	0.06372703239
713	0.06370958473
714	0.06369713561
715	0.06368325193
716	0.06366651019
717	0.06364595372
718	0.06363827271
719	0.06363446629
720	0.0636204161
721	0.06359855839
722	0.06357893304
723	0.06355775004
724	0.0635550612
725	0.06354450918
726	0.06352306561
727	0.06351929252
728	0.06350045778
729	0.06347211862
730	0.06343857124
731	0.06341941506
732	0.06340593769
733	0.06339374787
734	0.06338424322
735	0.06337306222
736	0.06335939719
737	0.06333631387
738	0.06331767979
739	0.06329226023
740	0.06328372319
741	0.06327159361
742	0.06326088231
743	0.06324944933
744	0.06322868974
745	0.0632205331
746	0.0632049634
747	0.06319222174
748	0.06317429684
749	0.0631547767
750	0.06312859778
751	0.06311670875
752	0.06310213743
753	0.0630889918
754	0.06307640152
755	0.06305773237
756	0.06304370171
757	0.06302630278
758	0.06300780443
759	0.0629916324
760	0.06298081847
761	0.06296974485
762	0.06295973735
763	0.06295058332
764	0.06293508002
765	0.06291807249
766	0.06290540582
767	0.06288583953
768	0.06287081416
769	0.0628576954
770	0.06284617794
771	0.06283755993
772	0.06280483437
773	0.06278522332
774	0.06276315282
775	0.06275292327
776	0.06272530948
777	0.06271252773
778	0.06270684018
779	0.0627065174
780	0.06268713229
781	0.06267322311
782	0.06264964419
783	0.06263489783
784	0.06261248382
785	0.0625939193
786	0.06258076928
787	0.06256374559
788	0.0625489095
789	0.06253091984
790	0.06252138572
791	0.06251346873
792	0.06250044369
793	0.06248674298
794	0.06247679392
795	0.06246020166
796	0.06245080453
797	0.06243751132
798	0.06241709031
799	0.06240447729
800	0.06240383658
801	0.06239517185
802	0.06237925456
803	0.06234149737
804	0.06234047425
805	0.0623238629
806	0.06231327903
807	0.06229964858
808	0.06228662737
809	0.06228609945
810	0.06227575318
811	0.06226679622
812	0.06226529605
813	0.06224862866
814	0.06223835735
815	0.0622217572
816	0.06219523574
817	0.06217621591
818	0.06217207592
819	0.06216627845
820	0.06215124834
821	0.06215077935
822	0.06214226259
823	0.06214204187
824	0.06214074405
825	0.06212782349
826	0.06212634156
827	0.06210397506
828	0.06209013368
829	0.06207094988
830	0.06205740601
831	0.06204839888
832	0.06203223304
833	0.0620158467
834	0.06199217723
835	0.06197998924
836	0.06195976168
837	0.06195343011
838	0.06194736872
839	0.0619401092
840	0.06191925148
841	0.0619085225
842	0.06189748271
843	0.06187396128
844	0.06186955437
845	0.06183337862
846	0.06181447903
847	0.06179884893
848	0.06178697467
849	0.06178054283
850	0.06176454614
851	0.06175206226
852	0.06173340397
853	0.06172205955
854	0.06170420706
855	0.06168573891
856	0.06168029479
857	0.06166974947
858	0.06165070073
859	0.06163969994
860	0.0616351942
861	0.06161410929
862	0.06159805397
863	0.0615861037
864	0.06156760646
865	0.06155854025
866	0.06154535413
867	0.06152951326
868	0.06152295059
869	0.06150466774
870	0.06149234792
871	0.06146994761
872	0.06144261025
873	0.06142236352
874	0.06141370323
875	0.06140456806
876	0.06138940145
877	0.06138168146
878	0.06137426977
879	0.06135768921
880	0.0613496349
881	0.06133998582
882	0.06132814306
883	0.06132246338
884	0.06130552524
885	0.06128434379
886	0.06127823393
887	0.06127031419
888	0.06126415076
889	0.06125388798
890	0.06124109138
891	0.06122985996
892	0.06122370168
893	0.06121249366
894	0.06120424315
895	0.06118746997
896	0.06116360186
897	0.06115528051
898	0.06114387041
899	0.06113002955
900	0.0611145587
901	0.06109517713
902	0.06108043092
903	0.06107198633
904	0.06106045125
905	0.0610468687
906	0.06103573093
907	0.06101104948
908	0.06100063953
909	0.06099393426
910	0.06098915851
911	0.06097988521
912	0.06096297446
913	0.06094373824
914	0.06092674791
915	0.06091905681
916	0.06090851711
917	0.0609015646
918	0.06089120753
919	0.06088320603
920	0.06087522739
921	0.06086002106
922	0.06085202938
923	0.06082536501
924	0.06081533605
925	0.06080851411
926	0.06079730925
927	0.06077916499
928	0.060764485
929	0.06074396792
930	0.06073058276
931	0.06071545792
932	0.06070407294
933	0.06068948783
934	0.06068027525
935	0.06067166433
936	0.06065801401
937	0.06064900751
938	0.06062808235
939	0.06061549021
940	0.06060310707
941	0.06059705205
942	0.06058593356
943	0.06058088965
944	0.06057427163
945	0.06056797419
946	0.0605627426
947	0.06054845566
948	0.06053523064
949	0.06052026953
950	0.06050402287
951	0.06049436516
952	0.06048310525
953	0.06047510934
954	0.06046297703
955	0.06045309776
956	0.06044058848
957	0.06042760013
958	0.06042358343
959	0.06041774787
960	0.06040472985
961	0.06039961259
962	0.0603844837
963	0.06036777491
964	0.06035781977
965	0.06034553451
966	0.06032741013
967	0.06031494831
968	0.0603020189
969	0.06028944685
970	0.06027727545
971	0.06025981057
972	0.06024985608
973	0.0602402476
974	0.06022803775
975	0.06022152705
976	0.06020937721
977	0.06020344316
978	0.0601935947
979	0.06018537574
980	0.06017697093
981	0.0601661728
982	0.06015215952
983	0.06014898377
984	0.06012777986
985	0.06009814049
986	0.06008989939
987	0.06008340422
988	0.06006376599
989	0.06005543372
990	0.0600461097
991	0.06003803034
992	0.06002822312
993	0.06002356804
994	0.06001471099
995	0.06000059603
996	0.05997873557
997	0.05996593266
998	0.05994317247
999	0.05993171418
