iter	Passed	Remaining
327	974	1996
328	976	1991
329	978	1986
330	980	1981
331	982	1976
332	984	1971
333	986	1966
334	988	1961
335	990	1957
336	992	1952
337	994	1947
338	996	1942
339	998	1937
340	999	1932
341	1002	1927
342	1004	1923
343	1006	1918
344	1008	1913
345	1010	1909
346	1011	1904
347	1013	1899
348	1015	1894
349	1017	1890
350	1019	1885
351	1021	1881
352	1024	1876
353	1026	1872
354	1028	1867
355	1030	1863
356	1032	1858
357	1033	1854
358	1035	1849
359	1037	1845
360	1039	1840
361	1042	1836
362	1043	1832
363	1046	1827
364	1047	1823
365	1049	1818
366	1051	1814
367	1055	1812
368	1058	1809
369	1060	1805
370	1062	1800
371	1064	1796
372	1066	1792
373	1068	1787
374	1070	1784
375	1072	1779
376	1074	1775
377	1076	1770
378	1078	1766
379	1080	1762
380	1081	1757
381	1084	1754
382	1086	1750
383	1088	1745
384	1090	1741
385	1092	1737
386	1094	1732
387	1095	1728
388	1097	1724
389	1100	1720
390	1102	1716
391	1104	1712
392	1105	1707
393	1107	1703
394	1109	1699
395	1111	1695
396	1113	1691
397	1115	1687
398	1117	1683
399	1119	1678
400	1121	1674
401	1123	1670
402	1124	1666
403	1126	1662
404	1128	1658
405	1130	1654
406	1132	1650
407	1134	1646
408	1136	1642
409	1138	1638
410	1140	1634
411	1142	1630
412	1144	1626
413	1146	1622
414	1148	1619
415	1150	1615
416	1152	1611
417	1154	1607
418	1156	1603
419	1158	1599
420	1160	1595
421	1162	1591
422	1164	1587
423	1165	1583
424	1167	1580
425	1169	1576
426	1171	1572
427	1173	1568
428	1175	1564
429	1177	1560
430	1179	1557
431	1182	1554
432	1184	1550
433	1186	1546
434	1188	1543
435	1190	1539
436	1192	1536
437	1194	1532
438	1196	1529
439	1198	1525
440	1200	1521
